year,month,admin,category,commodity,price,usdprice
2017,5,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,5,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,5,Al Mahwit,oil and fats,Oil (vegetable),398.0,1.5914
2017,5,Al Mahwit,pulses and nuts,Beans (kidney red),600.0,2.3991
2017,5,Al Mahwit,pulses and nuts,Beans (white),600.0,2.3991
2017,5,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,5,Al Mahwit,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2017,5,Al Mahwit,vegetables and fruits,Onions,113.0,0.4518
2017,5,Al Mahwit,vegetables and fruits,Tomatoes,175.0,0.6997
2017,6,Al Mahwit,cereals and tubers,Potatoes,150.0,0.5998
2017,6,Al Mahwit,cereals and tubers,Rice (imported),400.0,1.5994
2017,6,Al Mahwit,cereals and tubers,Wheat,150.0,0.5998
2017,6,Al Mahwit,cereals and tubers,Wheat flour,200.0,0.7997
2017,6,Al Mahwit,"meat, fish and eggs",Eggs,30.0,0.12
2017,6,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",30000.0,119.9552
2017,6,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2017,6,Al Mahwit,miscellaneous food,Sugar,300.0,1.1996
2017,6,Al Mahwit,non-food,Exchange rate (unofficial),354.0,1.4155
2017,6,Al Mahwit,non-food,Fuel (diesel),244.0,0.9756
2017,6,Al Mahwit,non-food,Fuel (gas),4200.0,16.7937
2017,6,Al Mahwit,non-food,Fuel (petrol-gasoline),275.0,1.0996
2017,6,Al Mahwit,non-food,Milling cost (wheat),850.0,3.3987
2017,6,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,6,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,6,Al Mahwit,oil and fats,Oil (vegetable),425.0,1.6994
2017,6,Al Mahwit,pulses and nuts,Beans (kidney red),600.0,2.3991
2017,6,Al Mahwit,pulses and nuts,Beans (white),600.0,2.3991
2017,6,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,6,Al Mahwit,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2017,6,Al Mahwit,vegetables and fruits,Onions,100.0,0.3999
2017,6,Al Mahwit,vegetables and fruits,Tomatoes,200.0,0.7997
2017,7,Al Mahwit,cereals and tubers,Potatoes,138.0,0.5518
2017,7,Al Mahwit,cereals and tubers,Rice (imported),400.0,1.5994
2017,7,Al Mahwit,cereals and tubers,Wheat,130.0,0.5198
2017,7,Al Mahwit,cereals and tubers,Wheat flour,150.0,0.5998
2017,7,Al Mahwit,"meat, fish and eggs",Eggs,30.0,0.12
2017,7,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",25000.0,99.9626
2017,7,Al Mahwit,miscellaneous food,Salt,80.0,0.3199
2017,7,Al Mahwit,miscellaneous food,Sugar,240.0,0.9596
2017,7,Al Mahwit,non-food,Exchange rate (unofficial),361.25,1.4445
2017,7,Al Mahwit,non-food,Fuel (diesel),210.0,0.8397
2017,7,Al Mahwit,non-food,Fuel (gas),3900.0,15.5942
2017,7,Al Mahwit,non-food,Fuel (petrol-gasoline),245.0,0.9796
2017,7,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2017,7,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,7,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,7,Al Mahwit,oil and fats,Oil (vegetable),350.0,1.3995
2017,7,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2017,7,Al Mahwit,pulses and nuts,Beans (white),400.0,1.5994
2017,7,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,7,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2017,7,Al Mahwit,vegetables and fruits,Onions,163.0,0.6518
2017,7,Al Mahwit,vegetables and fruits,Tomatoes,163.0,0.6518
2017,8,Al Mahwit,cereals and tubers,Potatoes,163.0,0.6518
2017,8,Al Mahwit,cereals and tubers,Rice (imported),303.0,1.2115
2017,8,Al Mahwit,cereals and tubers,Wheat,138.0,0.5518
2017,8,Al Mahwit,cereals and tubers,Wheat flour,173.0,0.6917
2017,8,Al Mahwit,"meat, fish and eggs",Eggs,68.0,0.2719
2017,8,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",21250.0,84.9682
2017,8,Al Mahwit,miscellaneous food,Salt,90.0,0.3599
2017,8,Al Mahwit,miscellaneous food,Sugar,215.0,0.8597
2017,8,Al Mahwit,non-food,Exchange rate (unofficial),365.0,1.4595
2017,8,Al Mahwit,non-food,Fuel (diesel),220.0,0.8797
2017,8,Al Mahwit,non-food,Fuel (gas),3050.0,12.1954
2017,8,Al Mahwit,non-food,Fuel (petrol-gasoline),254.0,1.0156
2017,8,Al Mahwit,non-food,Milling cost (wheat),725.0,2.8989
2017,8,Al Mahwit,non-food,Wage (non-qualified labour),2341.0,9.3605
2017,8,Al Mahwit,non-food,Wage (qualified labour),4500.0,17.9933
2017,8,Al Mahwit,oil and fats,Oil (vegetable),469.0,1.8753
2017,8,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2017,8,Al Mahwit,pulses and nuts,Beans (white),413.0,1.6514
2017,8,Al Mahwit,pulses and nuts,Lentils,400.0,1.5994
2017,8,Al Mahwit,pulses and nuts,"Peas (yellow, split)",195.0,0.7797
2017,8,Al Mahwit,vegetables and fruits,Onions,350.0,1.3995
2017,8,Al Mahwit,vegetables and fruits,Tomatoes,163.0,0.6518
2017,9,Al Mahwit,cereals and tubers,Potatoes,200.0,0.7997
2017,9,Al Mahwit,cereals and tubers,Rice (imported),400.0,1.5994
2017,9,Al Mahwit,cereals and tubers,Wheat,130.0,0.5198
2017,9,Al Mahwit,cereals and tubers,Wheat flour,148.0,0.5918
2017,9,Al Mahwit,"meat, fish and eggs",Eggs,30.0,0.12
2017,9,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",27500.0,109.9589
2017,9,Al Mahwit,miscellaneous food,Salt,65.0,0.2599
2017,9,Al Mahwit,miscellaneous food,Sugar,240.0,0.9596
2017,9,Al Mahwit,non-food,Exchange rate (unofficial),371.25,1.4844
2017,9,Al Mahwit,non-food,Fuel (diesel),225.0,0.8997
2017,9,Al Mahwit,non-food,Fuel (gas),4450.0,17.7933
2017,9,Al Mahwit,non-food,Fuel (petrol-gasoline),270.0,1.0796
2017,9,Al Mahwit,non-food,Milling cost (wheat),650.0,2.599
2017,9,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,9,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,9,Al Mahwit,oil and fats,Oil (vegetable),363.0,1.4515
2017,9,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2017,9,Al Mahwit,pulses and nuts,Beans (white),400.0,1.5994
2017,9,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,9,Al Mahwit,pulses and nuts,"Peas (yellow, split)",225.0,0.8997
2017,9,Al Mahwit,vegetables and fruits,Onions,200.0,0.7997
2017,9,Al Mahwit,vegetables and fruits,Tomatoes,200.0,0.7997
2017,10,Al Mahwit,cereals and tubers,Potatoes,287.5,1.1496
2017,10,Al Mahwit,cereals and tubers,Rice (imported),400.0,1.5994
2017,10,Al Mahwit,cereals and tubers,Wheat,130.0,0.5198
2017,10,Al Mahwit,cereals and tubers,Wheat flour,150.0,0.5998
2017,10,Al Mahwit,"meat, fish and eggs",Eggs,33.75,0.1349
2017,10,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",25000.0,99.9626
2017,10,Al Mahwit,miscellaneous food,Salt,80.0,0.3199
2017,10,Al Mahwit,miscellaneous food,Sugar,245.0,0.9796
2017,10,Al Mahwit,non-food,Exchange rate (unofficial),387.5,1.5494
2017,10,Al Mahwit,non-food,Fuel (diesel),225.0,0.8997
2017,10,Al Mahwit,non-food,Fuel (gas),4300.0,17.1936
2017,10,Al Mahwit,non-food,Fuel (petrol-gasoline),273.75,1.0946
2017,10,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2017,10,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,10,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,10,Al Mahwit,oil and fats,Oil (vegetable),352.5,1.4095
2017,10,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2017,10,Al Mahwit,pulses and nuts,Beans (white),400.0,1.5994
2017,10,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,10,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2017,10,Al Mahwit,vegetables and fruits,Onions,275.0,1.0996
2017,10,Al Mahwit,vegetables and fruits,Tomatoes,362.5,1.4495
2017,11,Al Mahwit,cereals and tubers,Potatoes,300.0,1.1996
2017,11,Al Mahwit,cereals and tubers,Rice (imported),412.5,1.6494
2017,11,Al Mahwit,cereals and tubers,Wheat,147.5,0.5898
2017,11,Al Mahwit,cereals and tubers,Wheat flour,167.5,0.6697
2017,11,Al Mahwit,"meat, fish and eggs",Eggs,35.0,0.1399
2017,11,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",21250.0,84.9682
2017,11,Al Mahwit,miscellaneous food,Salt,80.0,0.3199
2017,11,Al Mahwit,miscellaneous food,Sugar,270.0,1.0796
2017,11,Al Mahwit,non-food,Exchange rate (unofficial),434.25,1.7364
2017,11,Al Mahwit,non-food,Fuel (diesel),396.25,1.5844
2017,11,Al Mahwit,non-food,Fuel (gas),4775.0,19.0929
2017,11,Al Mahwit,non-food,Fuel (petrol-gasoline),340.0,1.3595
2017,11,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2017,11,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,11,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,11,Al Mahwit,oil and fats,Oil (vegetable),375.0,1.4994
2017,11,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2017,11,Al Mahwit,pulses and nuts,Beans (white),400.0,1.5994
2017,11,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,11,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2017,11,Al Mahwit,vegetables and fruits,Onions,300.0,1.1996
2017,11,Al Mahwit,vegetables and fruits,Tomatoes,400.0,1.5994
2017,12,Al Mahwit,cereals and tubers,Potatoes,300.0,1.1996
2017,12,Al Mahwit,cereals and tubers,Rice (imported),443.75,1.7743
2017,12,Al Mahwit,cereals and tubers,Wheat,150.0,0.5998
2017,12,Al Mahwit,cereals and tubers,Wheat flour,177.5,0.7097
2017,12,Al Mahwit,"meat, fish and eggs",Eggs,35.0,0.1399
2017,12,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",20000.0,79.9701
2017,12,Al Mahwit,miscellaneous food,Salt,80.0,0.3199
2017,12,Al Mahwit,miscellaneous food,Sugar,280.0,1.1196
2017,12,Al Mahwit,non-food,Exchange rate (unofficial),443.75,1.7743
2017,12,Al Mahwit,non-food,Fuel (diesel),407.5,1.6294
2017,12,Al Mahwit,non-food,Fuel (gas),4900.0,19.5927
2017,12,Al Mahwit,non-food,Fuel (petrol-gasoline),393.75,1.5744
2017,12,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2017,12,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,12,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2017,12,Al Mahwit,oil and fats,Oil (vegetable),375.0,1.4994
2017,12,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2017,12,Al Mahwit,pulses and nuts,Beans (white),400.0,1.5994
2017,12,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2017,12,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2017,12,Al Mahwit,vegetables and fruits,Onions,300.0,1.1996
2017,12,Al Mahwit,vegetables and fruits,Tomatoes,400.0,1.5994
2018,1,Al Mahwit,cereals and tubers,Potatoes,237.5,0.9496
2018,1,Al Mahwit,cereals and tubers,Rice (imported),650.0,2.599
2018,1,Al Mahwit,cereals and tubers,Wheat,170.0,0.6797
2018,1,Al Mahwit,cereals and tubers,Wheat flour,197.5,0.7897
2018,1,Al Mahwit,"meat, fish and eggs",Eggs,37.5,0.1499
2018,1,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",31000.0,123.9537
2018,1,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,1,Al Mahwit,miscellaneous food,Sugar,265.0,1.0596
2018,1,Al Mahwit,non-food,Exchange rate (unofficial),464.5,1.8573
2018,1,Al Mahwit,non-food,Fuel (diesel),365.0,1.4595
2018,1,Al Mahwit,non-food,Fuel (gas),4425.0,17.6934
2018,1,Al Mahwit,non-food,Fuel (petrol-gasoline),362.5,1.4495
2018,1,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2018,1,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,1,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,1,Al Mahwit,oil and fats,Oil (vegetable),433.75,1.7344
2018,1,Al Mahwit,pulses and nuts,Beans (kidney red),675.0,2.699
2018,1,Al Mahwit,pulses and nuts,Beans (white),687.5,2.749
2018,1,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2018,1,Al Mahwit,pulses and nuts,"Peas (yellow, split)",300.0,1.1996
2018,1,Al Mahwit,vegetables and fruits,Onions,250.0,0.9996
2018,1,Al Mahwit,vegetables and fruits,Tomatoes,200.0,0.7997
2018,2,Al Mahwit,cereals and tubers,Potatoes,300.0,1.1996
2018,2,Al Mahwit,cereals and tubers,Rice (imported),550.0,2.1992
2018,2,Al Mahwit,cereals and tubers,Wheat,160.0,0.6398
2018,2,Al Mahwit,cereals and tubers,Wheat flour,180.0,0.7197
2018,2,Al Mahwit,"meat, fish and eggs",Eggs,35.0,0.1399
2018,2,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",25000.0,99.9626
2018,2,Al Mahwit,miscellaneous food,Salt,80.0,0.3199
2018,2,Al Mahwit,miscellaneous food,Sugar,300.0,1.1996
2018,2,Al Mahwit,non-food,Exchange rate (unofficial),476.0,1.9033
2018,2,Al Mahwit,non-food,Fuel (diesel),400.0,1.5994
2018,2,Al Mahwit,non-food,Fuel (gas),5000.0,19.9925
2018,2,Al Mahwit,non-food,Fuel (petrol-gasoline),400.0,1.5994
2018,2,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2018,2,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,2,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,2,Al Mahwit,oil and fats,Oil (vegetable),375.0,1.4994
2018,2,Al Mahwit,pulses and nuts,Beans (kidney red),400.0,1.5994
2018,2,Al Mahwit,pulses and nuts,Beans (white),400.0,1.5994
2018,2,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2018,2,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,2,Al Mahwit,vegetables and fruits,Onions,300.0,1.1996
2018,2,Al Mahwit,vegetables and fruits,Tomatoes,400.0,1.5994
2018,3,Al Mahwit,cereals and tubers,Potatoes,262.5,1.0496
2018,3,Al Mahwit,cereals and tubers,Rice (imported),650.0,2.599
2018,3,Al Mahwit,cereals and tubers,Wheat,200.0,0.7997
2018,3,Al Mahwit,cereals and tubers,Wheat flour,225.0,0.8997
2018,3,Al Mahwit,"meat, fish and eggs",Eggs,40.0,0.1599
2018,3,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",30000.0,119.9552
2018,3,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,3,Al Mahwit,miscellaneous food,Sugar,280.0,1.1196
2018,3,Al Mahwit,non-food,Exchange rate (unofficial),481.25,1.9243
2018,3,Al Mahwit,non-food,Fuel (diesel),357.5,1.4295
2018,3,Al Mahwit,non-food,Fuel (gas),5000.0,19.9925
2018,3,Al Mahwit,non-food,Fuel (petrol-gasoline),357.5,1.4295
2018,3,Al Mahwit,non-food,Milling cost (wheat),800.0,3.1988
2018,3,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,3,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,3,Al Mahwit,oil and fats,Oil (vegetable),470.0,1.8793
2018,3,Al Mahwit,pulses and nuts,Beans (kidney red),662.5,2.649
2018,3,Al Mahwit,pulses and nuts,Beans (white),712.5,2.8489
2018,3,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2018,3,Al Mahwit,pulses and nuts,"Peas (yellow, split)",225.0,0.8997
2018,3,Al Mahwit,vegetables and fruits,Onions,275.0,1.0996
2018,3,Al Mahwit,vegetables and fruits,Tomatoes,100.0,0.3999
2018,4,Al Mahwit,cereals and tubers,Potatoes,275.0,1.0996
2018,4,Al Mahwit,cereals and tubers,Rice (imported),700.0,2.799
2018,4,Al Mahwit,cereals and tubers,Wheat,220.0,0.8797
2018,4,Al Mahwit,cereals and tubers,Wheat flour,235.0,0.9396
2018,4,Al Mahwit,"meat, fish and eggs",Eggs,40.0,0.1599
2018,4,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",28000.0,111.9581
2018,4,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,4,Al Mahwit,miscellaneous food,Sugar,290.0,1.1596
2018,4,Al Mahwit,non-food,Exchange rate (unofficial),487.25,1.9483
2018,4,Al Mahwit,non-food,Fuel (diesel),345.0,1.3795
2018,4,Al Mahwit,non-food,Fuel (gas),5875.0,23.4912
2018,4,Al Mahwit,non-food,Fuel (petrol-gasoline),355.0,1.4195
2018,4,Al Mahwit,non-food,Milling cost (wheat),900.0,3.5987
2018,4,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,4,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,4,Al Mahwit,oil and fats,Oil (vegetable),466.25,1.8643
2018,4,Al Mahwit,pulses and nuts,Beans (kidney red),625.0,2.4991
2018,4,Al Mahwit,pulses and nuts,Beans (white),700.0,2.799
2018,4,Al Mahwit,pulses and nuts,Lentils,450.0,1.7993
2018,4,Al Mahwit,pulses and nuts,"Peas (yellow, split)",287.5,1.1496
2018,4,Al Mahwit,vegetables and fruits,Onions,237.5,0.9496
2018,4,Al Mahwit,vegetables and fruits,Tomatoes,387.5,1.5494
2018,5,Al Mahwit,cereals and tubers,Potatoes,1012.5,4.0485
2018,5,Al Mahwit,cereals and tubers,Rice (imported),593.75,2.3741
2018,5,Al Mahwit,cereals and tubers,Wheat,170.0,0.6797
2018,5,Al Mahwit,cereals and tubers,Wheat flour,200.0,0.7997
2018,5,Al Mahwit,"meat, fish and eggs",Eggs,40.0,0.1599
2018,5,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",20000.0,79.9701
2018,5,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,5,Al Mahwit,miscellaneous food,Sugar,300.0,1.1996
2018,5,Al Mahwit,non-food,Exchange rate (unofficial),487.5,1.9493
2018,5,Al Mahwit,non-food,Fuel (diesel),362.5,1.4495
2018,5,Al Mahwit,non-food,Fuel (gas),3000.0,11.9955
2018,5,Al Mahwit,non-food,Fuel (petrol-gasoline),362.5,1.4495
2018,5,Al Mahwit,non-food,Milling cost (wheat),1000.0,3.9985
2018,5,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,5,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,5,Al Mahwit,oil and fats,Oil (vegetable),500.0,1.9993
2018,5,Al Mahwit,pulses and nuts,Beans (kidney red),462.5,1.8493
2018,5,Al Mahwit,pulses and nuts,Beans (white),450.0,1.7993
2018,5,Al Mahwit,pulses and nuts,Lentils,500.0,1.9993
2018,5,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,5,Al Mahwit,vegetables and fruits,Onions,300.0,1.1996
2018,5,Al Mahwit,vegetables and fruits,Tomatoes,475.0,1.8993
2018,6,Al Mahwit,cereals and tubers,Potatoes,262.5,1.0496
2018,6,Al Mahwit,cereals and tubers,Rice (imported),675.0,2.699
2018,6,Al Mahwit,cereals and tubers,Wheat,172.5,0.6897
2018,6,Al Mahwit,cereals and tubers,Wheat flour,215.0,0.8597
2018,6,Al Mahwit,"meat, fish and eggs",Eggs,40.0,0.1599
2018,6,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",20000.0,79.9701
2018,6,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,6,Al Mahwit,miscellaneous food,Sugar,285.0,1.1396
2018,6,Al Mahwit,non-food,Exchange rate (unofficial),481.5,1.9253
2018,6,Al Mahwit,non-food,Fuel (diesel),370.0,1.4794
2018,6,Al Mahwit,non-food,Fuel (gas),3000.0,11.9955
2018,6,Al Mahwit,non-food,Fuel (petrol-gasoline),370.0,1.4794
2018,6,Al Mahwit,non-food,Milling cost (wheat),1000.0,3.9985
2018,6,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,6,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,6,Al Mahwit,oil and fats,Oil (vegetable),500.0,1.9993
2018,6,Al Mahwit,pulses and nuts,Beans (kidney red),500.0,1.9993
2018,6,Al Mahwit,pulses and nuts,Beans (white),450.0,1.7993
2018,6,Al Mahwit,pulses and nuts,Lentils,500.0,1.9993
2018,6,Al Mahwit,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,6,Al Mahwit,vegetables and fruits,Onions,237.5,0.9496
2018,6,Al Mahwit,vegetables and fruits,Tomatoes,250.0,0.9996
2018,7,Al Mahwit,cereals and tubers,Potatoes,262.5,1.0496
2018,7,Al Mahwit,cereals and tubers,Rice (imported),700.0,2.799
2018,7,Al Mahwit,cereals and tubers,Wheat,180.0,0.7197
2018,7,Al Mahwit,cereals and tubers,Wheat flour,220.0,0.8797
2018,7,Al Mahwit,"meat, fish and eggs",Eggs,40.0,0.1599
2018,7,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",20000.0,79.9701
2018,7,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,7,Al Mahwit,miscellaneous food,Sugar,270.0,1.0796
2018,7,Al Mahwit,non-food,Exchange rate (unofficial),499.5,1.9973
2018,7,Al Mahwit,non-food,Fuel (diesel),385.0,1.5394
2018,7,Al Mahwit,non-food,Fuel (gas),3200.0,12.7952
2018,7,Al Mahwit,non-food,Fuel (petrol-gasoline),370.0,1.4794
2018,7,Al Mahwit,non-food,Milling cost (wheat),1000.0,3.9985
2018,7,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,7,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,7,Al Mahwit,oil and fats,Oil (vegetable),500.0,1.9993
2018,7,Al Mahwit,pulses and nuts,Beans (kidney red),500.0,1.9993
2018,7,Al Mahwit,pulses and nuts,Beans (white),500.0,1.9993
2018,7,Al Mahwit,pulses and nuts,Lentils,500.0,1.9993
2018,7,Al Mahwit,pulses and nuts,"Peas (yellow, split)",200.0,0.7997
2018,7,Al Mahwit,vegetables and fruits,Onions,237.5,0.9496
2018,7,Al Mahwit,vegetables and fruits,Tomatoes,187.5,0.7497
2018,8,Al Mahwit,cereals and tubers,Potatoes,300.0,1.1996
2018,8,Al Mahwit,cereals and tubers,Rice (imported),762.5,3.0489
2018,8,Al Mahwit,cereals and tubers,Wheat,195.0,0.7797
2018,8,Al Mahwit,cereals and tubers,Wheat flour,235.0,0.9396
2018,8,Al Mahwit,"meat, fish and eggs",Eggs,40.0,0.1599
2018,8,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",22500.0,89.9664
2018,8,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,8,Al Mahwit,miscellaneous food,Sugar,292.5,1.1696
2018,8,Al Mahwit,non-food,Exchange rate (unofficial),549.75,2.1982
2018,8,Al Mahwit,non-food,Fuel (diesel),408.75,1.6344
2018,8,Al Mahwit,non-food,Fuel (gas),3200.0,12.7952
2018,8,Al Mahwit,non-food,Fuel (petrol-gasoline),392.5,1.5694
2018,8,Al Mahwit,non-food,Milling cost (wheat),1000.0,3.9985
2018,8,Al Mahwit,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,8,Al Mahwit,non-food,Wage (qualified labour),5000.0,19.9925
2018,8,Al Mahwit,oil and fats,Oil (vegetable),500.0,1.9993
2018,8,Al Mahwit,pulses and nuts,Beans (kidney red),500.0,1.9993
2018,8,Al Mahwit,pulses and nuts,Beans (white),500.0,1.9993
2018,8,Al Mahwit,pulses and nuts,Lentils,500.0,1.9993
2018,8,Al Mahwit,pulses and nuts,"Peas (yellow, split)",200.0,0.7997
2018,8,Al Mahwit,vegetables and fruits,Onions,262.5,1.0496
2018,8,Al Mahwit,vegetables and fruits,Tomatoes,275.0,1.0996
2018,9,Al Mahwit,cereals and tubers,Potatoes,300.0,1.1996
2018,9,Al Mahwit,cereals and tubers,Rice (imported),900.0,3.5987
2018,9,Al Mahwit,cereals and tubers,Wheat,237.5,0.9496
2018,9,Al Mahwit,cereals and tubers,Wheat flour,275.0,1.0996
2018,9,Al Mahwit,"meat, fish and eggs",Eggs,50.0,0.1999
2018,9,Al Mahwit,"meat, fish and eggs","Livestock (sheep, two-year-old male)",30000.0,119.9552
2018,9,Al Mahwit,miscellaneous food,Salt,100.0,0.3999
2018,9,Al Mahwit,miscellaneous food,Sugar,350.0,1.3995
2018,9,Al Mahwit,non-food,Exchange rate (unofficial),650.0,2.599
2018,9,Al Mahwit,non-food,Fuel (diesel),656.25,2.624
2018,9,Al Mahwit,non-food,Fuel (gas),3275.0,13.0951
2018,9,Al Mahwit,non-food,Fuel (petrol-gasoline),512.5,2.0492
2018,9,Al Mahwit,non-food,Milling cost (wheat),1000.0,3.9985
2018,9,Al Mahwit,non-food,Wage (non-qualified labour),3500.0,13.9948
